timestamp;day;hour;bag_id;flight;terminal;zone;sensor;process;speed;vibration;temp;rfid_ok;jam;intervene;priority;result;screen_delay;vehicle_delay
23/01/25 15:34;23;15;B181;FL220;T1;Zone_B;S-11;screening;;4.8;47.8;1;0;0;0;1;1.7;
23/01/25 15:41;23;15;B181;FL220;T1;Zone_B;S-21;sorting;;5.3;44.9;1;0;0;0;1;;
23/01/25 15:45;23;15;B181;FL220;T1;Zone_B;S-09;transport;1.9;4.2;48.9;1;0;0;0;1;;0.6
23/01/25 14:41;23;14;B182;FL104;T1;Zone_C;S-03;transport;1.91;3.0;43.1;1;0;0;1;1;;0.7
23/01/25 14:44;23;14;B182;FL104;T1;Zone_C;S-12;screening;;4.4;47.2;1;0;0;1;1;1.1;
23/01/25 14:51;23;14;B182;FL104;T1;Zone_C;S-23;sorting;;3.4;47.6;1;0;0;1;1;;
23/01/25 14:54;23;14;B182;FL104;T1;Zone_C;S-03;transport;1.64;3.0;49.7;1;0;0;1;1;;0.8
23/01/25 20:17;23;20;B183;FL120;T3;Zone_A;S-03;transport;1.57;3.6;50.5;1;0;0;0;1;;0.1
23/01/25 20:23;23;20;B183;FL120;T3;Zone_A;S-11;screening;;3.3;46.2;1;0;0;0;1;2.0;
23/01/25 20:26;23;20;B183;FL120;T3;Zone_A;S-22;sorting;;3.8;46.1;1;0;0;0;1;;
23/01/25 20:28;23;20;B183;FL120;T3;Zone_A;S-03;transport;1.99;3.9;46.9;1;0;0;0;1;;0.6
23/01/25 13:14;23;13;B184;FL155;T1;Zone_C;C-02;checkin;1.2;3.9;44.9;1;0;0;0;1;;0.5
23/01/25 13:17;23;13;B184;FL155;T1;Zone_C;S-12;screening;;5.4;50.3;1;0;0;0;1;0.2;
23/01/25 13:23;23;13;B184;FL155;T1;Zone_C;S-21;sorting;;3.8;43.7;1;0;0;0;0;;
23/01/25 13:25;23;13;B184;FL155;T1;Zone_C;S-09;transport;1.89;4.0;43.1;1;0;0;0;1;;1.3
24/01/25 20:19;24;20;B185;FL200;T3;Zone_C;C-02;checkin;1.65;4.5;43.8;1;0;0;0;1;;0.1
24/01/25 20:24;24;20;B185;FL200;T3;Zone_C;S-11;screening;;3.0;44.6;1;0;0;0;1;2.3;
24/01/25 20:28;24;20;B185;FL200;T3;Zone_C;S-23;sorting;;3.1;48.4;1;0;0;0;1;;
24/01/25 20:30;24;20;B185;FL200;T3;Zone_C;S-02;transport;1.89;4.3;45.9;1;0;0;0;1;;0.8
24/01/25 21:24;24;21;B186;FL120;T3;Zone_A;S-01;transport;1.67;4.8;44.2;1;0;0;0;1;;0.5
24/01/25 21:30;24;21;B186;FL120;T3;Zone_A;S-12;screening;;4.6;49.8;1;0;0;0;1;2.2;
24/01/25 21:35;24;21;B186;FL120;T3;Zone_A;S-21;sorting;;3.8;42.1;1;0;0;0;1;;
24/01/25 21:40;24;21;B186;FL120;T3;Zone_A;S-01;transport;1.84;3.7;50.4;1;1;1;0;1;;1.4
24/01/25 14:34;24;14;B187;FL210;T1;Zone_C;S-02;transport;1.81;3.0;42.6;1;0;0;0;1;;1.3
24/01/25 14:42;24;14;B187;FL210;T1;Zone_C;S-13;screening;;3.7;43.3;1;0;0;0;1;0.4;
24/01/25 14:48;24;14;B187;FL210;T1;Zone_C;S-23;sorting;;2.8;51.1;1;0;0;0;1;;
24/01/25 14:51;24;14;B187;FL210;T1;Zone_C;S-01;transport;1.75;5.3;42.7;1;0;0;0;1;;0.7
24/01/25 08:39;24;8;B188;FL155;T2;Zone_B;C-02;checkin;1.61;4.0;44.6;1;0;1;1;1;;0.2
24/01/25 08:41;24;8;B188;FL155;T2;Zone_B;S-12;screening;;3.7;46.2;1;0;1;1;1;1.3;
24/01/25 08:45;24;8;B188;FL155;T2;Zone_B;S-21;sorting;;5.0;45.7;1;0;1;1;1;;
24/01/25 08:48;24;8;B188;FL155;T2;Zone_B;S-02;transport;1.84;4.2;46.0;1;0;0;1;1;;0.3
24/01/25 12:13;24;12;B189;FL150;T1;Zone_B;S-03;transport;1.97;3.0;51.4;1;0;0;0;1;;1.1
24/01/25 12:18;24;12;B189;FL150;T1;Zone_B;S-13;screening;;4.5;42.0;1;0;0;0;1;0.2;
24/01/25 12:24;24;12;B189;FL150;T1;Zone_B;S-22;sorting;;5.0;47.4;1;0;0;0;1;;
24/01/25 12:27;24;12;B189;FL150;T1;Zone_B;S-02;transport;1.66;3.5;47.1;1;0;0;0;1;;1.2
24/01/25 09:12;24;9;B190;FL160;T2;Zone_B;S-01;transport;1.51;5.2;43.6;1;1;1;0;1;;1.2
24/01/25 09:16;24;9;B190;FL160;T2;Zone_B;S-13;screening;;3.2;51.2;1;0;0;0;1;1.8;
24/01/25 09:21;24;9;B190;FL160;T2;Zone_B;S-22;sorting;;3.3;50.1;1;0;0;0;1;;
24/01/25 09:26;24;9;B190;FL160;T2;Zone_B;S-01;transport;1.52;3.1;49.6;1;0;0;0;1;;1.1
24/01/25 09:38;24;9;B191;FL150;T3;Zone_B;C-02;checkin;1.67;4.1;48.2;1;0;0;0;1;;0.2
24/01/25 09:42;24;9;B191;FL150;T3;Zone_B;S-13;screening;;2.9;46.6;1;0;0;0;1;2.1;
24/01/25 09:46;24;9;B191;FL150;T3;Zone_B;S-23;sorting;;4.7;46.0;1;0;0;0;1;;
24/01/25 09:50;24;9;B191;FL150;T3;Zone_B;S-01;transport;1.91;4.6;52.0;1;1;0;0;1;;0.0
24/01/25 14:07;24;14;B192;FL160;T3;Zone_C;C-01;checkin;1.53;5.1;49.4;1;0;0;0;1;;0.3
24/01/25 14:10;24;14;B192;FL160;T3;Zone_C;S-12;screening;;3.4;49.0;1;0;0;0;1;0.1;
24/01/25 14:16;24;14;B192;FL160;T3;Zone_C;S-23;sorting;;3.8;43.1;1;0;0;0;1;;
24/01/25 14:22;24;14;B192;FL160;T3;Zone_C;S-02;transport;1.83;4.5;45.0;1;0;0;0;1;;0.4
25/01/25 11:24;25;11;B193;FL110;T3;Zone_A;C-01;checkin;1.61;5.4;48.1;1;0;0;0;1;;0.1
25/01/25 11:29;25;11;B193;FL110;T3;Zone_A;S-13;screening;;4.6;43.3;1;0;0;0;1;0.0;
25/01/25 11:33;25;11;B193;FL110;T3;Zone_A;S-23;sorting;;3.3;47.9;1;0;0;0;1;;
25/01/25 11:35;25;11;B193;FL110;T3;Zone_A;S-01;transport;1.61;4.0;46.3;1;0;0;0;0;;0.0
25/01/25 05:22;25;5;B194;FL104;T1;Zone_A;C-02;checkin;1.68;3.5;44.0;1;0;0;1;1;;0.3
25/01/25 05:26;25;5;B194;FL104;T1;Zone_A;S-12;screening;;4.1;45.3;1;1;1;1;1;1.6;
25/01/25 05:29;25;5;B194;FL104;T1;Zone_A;S-21;sorting;;2.9;45.2;1;0;0;1;1;;
25/01/25 05:32;25;5;B194;FL104;T1;Zone_A;S-03;transport;1.61;3.8;48.7;1;0;0;1;1;;0.4
25/01/25 06:12;25;6;B195;FL110;T2;Zone_B;C-02;checkin;1.31;3.1;48.4;1;0;0;0;1;;0.4
25/01/25 06:14;25;6;B195;FL110;T2;Zone_B;S-13;screening;;3.0;47.3;1;0;0;0;1;1.4;
25/01/25 06:21;25;6;B195;FL110;T2;Zone_B;S-21;sorting;;3.4;46.5;1;0;0;0;1;;
25/01/25 06:23;25;6;B195;FL110;T2;Zone_B;S-09;transport;1.87;4.7;46.9;1;0;0;0;1;;0.8
25/01/25 07:38;25;7;B196;FL110;T2;Zone_A;C-02;checkin;1.55;4.0;45.9;1;0;0;0;1;;0.1
25/01/25 07:43;25;7;B196;FL110;T2;Zone_A;S-11;screening;;3.2;45.0;1;0;0;0;1;0.8;
25/01/25 07:48;25;7;B196;FL110;T2;Zone_A;S-21;sorting;;3.8;46.3;1;0;0;0;1;;
25/01/25 07:54;25;7;B196;FL110;T2;Zone_A;S-02;transport;1.66;3.6;46.3;1;0;0;0;1;;0.4
25/01/25 08:06;25;8;B197;FL110;T2;Zone_B;C-01;checkin;1.25;3.5;45.9;1;0;0;0;0;;0.4
25/01/25 08:08;25;8;B197;FL110;T2;Zone_B;S-11;screening;;4.2;48.8;1;0;0;0;1;1.6;
25/01/25 08:15;25;8;B197;FL110;T2;Zone_B;S-21;sorting;;3.8;48.6;1;0;0;0;1;;
25/01/25 08:17;25;8;B197;FL110;T2;Zone_B;S-03;transport;1.94;4.8;48.4;1;0;0;0;1;;1.1
25/01/25 15:14;25;15;B198;FL160;T1;Zone_A;C-02;checkin;1.55;4.5;42.5;1;0;0;0;1;;0.4
25/01/25 15:17;25;15;B198;FL160;T1;Zone_A;S-13;screening;;3.4;47.8;1;0;0;0;1;0.4;
25/01/25 15:21;25;15;B198;FL160;T1;Zone_A;S-23;sorting;;3.4;50.1;1;0;0;0;1;;
25/01/25 15:23;25;15;B198;FL160;T1;Zone_A;S-09;transport;1.81;5.1;45.5;1;0;0;0;1;;0.3
25/01/25 07:34;25;7;B199;FL110;T1;Zone_A;S-02;transport;1.59;3.4;45.1;1;0;0;0;1;;0.1
25/01/25 07:42;25;7;B199;FL110;T1;Zone_A;S-13;screening;;3.3;48.4;1;0;0;0;1;0.9;
25/01/25 07:45;25;7;B199;FL110;T1;Zone_A;S-22;sorting;;4.3;51.2;1;0;0;0;1;;
25/01/25 07:47;25;7;B199;FL110;T1;Zone_A;S-02;transport;1.88;4.9;50.8;1;0;0;0;1;;0.2
25/01/25 16:25;25;16;B200;FL200;T3;Zone_C;C-01;checkin;1.35;5.5;51.6;1;0;0;0;1;;0.3
25/01/25 16:28;25;16;B200;FL200;T3;Zone_C;S-11;screening;;4.0;43.4;1;0;0;0;1;0.2;
25/01/25 16:35;25;16;B200;FL200;T3;Zone_C;S-22;sorting;;5.4;44.1;1;0;0;0;1;;
25/01/25 16:39;25;16;B200;FL200;T3;Zone_C;S-09;transport;1.75;4.6;44.9;1;0;0;0;1;;1.3
26/01/25 13:55;26;13;B201;FL110;T3;Zone_A;C-01;checkin;1.23;5.4;50.0;1;0;0;0;1;;0.2
26/01/25 13:58;26;13;B201;FL110;T3;Zone_A;S-13;screening;;3.6;50.8;1;0;0;0;1;1.5;
26/01/25 14:05;26;14;B201;FL110;T3;Zone_A;S-23;sorting;;4.0;45.7;1;0;0;0;1;;
26/01/25 14:10;26;14;B201;FL110;T3;Zone_A;S-02;transport;1.54;3.2;44.9;1;0;0;0;1;;0.4
26/01/25 20:25;26;20;B202;FL140;T3;Zone_A;S-09;transport;1.78;7.5;56.9;1;0;0;0;1;;0.0
26/01/25 20:29;26;20;B202;FL140;T3;Zone_A;S-11;screening;;4.3;43.6;1;0;0;0;1;2.1;
26/01/25 20:36;26;20;B202;FL140;T3;Zone_A;S-22;sorting;;5.0;46.9;1;0;0;0;0;;
26/01/25 20:41;26;20;B202;FL140;T3;Zone_A;S-02;transport;1.99;4.2;42.2;1;0;0;0;1;;0.6
26/01/25 12:21;26;12;B203;FL170;T2;Zone_B;S-09;transport;1.78;5.0;46.7;1;0;0;0;1;;0.5
26/01/25 12:28;26;12;B203;FL170;T2;Zone_B;S-12;screening;;2.9;49.4;1;0;0;0;1;2.4;
26/01/25 12:33;26;12;B203;FL170;T2;Zone_B;S-22;sorting;;2.6;47.7;1;0;0;0;1;;
26/01/25 12:35;26;12;B203;FL170;T2;Zone_B;S-09;transport;1.75;2.7;42.5;1;0;0;0;1;;1.5
26/01/25 13:03;26;13;B204;FL200;T1;Zone_B;C-02;checkin;1.63;5.2;45.1;1;0;0;0;1;;0.3
26/01/25 13:07;26;13;B204;FL200;T1;Zone_B;S-13;screening;;5.1;44.7;1;0;0;0;1;1.9;
26/01/25 13:14;26;13;B204;FL200;T1;Zone_B;S-21;sorting;;4.6;45.5;1;0;0;0;1;;
26/01/25 13:19;26;13;B204;FL200;T1;Zone_B;S-01;transport;1.76;3.8;46.8;1;0;0;0;1;;1.1
26/01/25 07:49;26;7;B205;FL115;T3;Zone_A;S-02;transport;1.89;3.2;48.3;1;0;0;0;1;;1.0
26/01/25 07:57;26;7;B205;FL115;T3;Zone_A;S-13;screening;;3.7;47.5;1;0;0;0;1;1.5;
26/01/25 08:01;26;8;B205;FL115;T3;Zone_A;S-22;sorting;;5.3;44.1;1;0;0;0;1;;
26/01/25 08:06;26;8;B205;FL115;T3;Zone_A;S-01;transport;1.65;4.2;43.7;1;0;0;0;1;;0.1
26/01/25 13:47;26;13;B206;FL220;T3;Zone_C;C-01;checkin;1.55;3.2;49.0;1;0;0;0;1;;0.4
26/01/25 13:49;26;13;B206;FL220;T3;Zone_C;S-12;screening;;4.0;48.5;1;0;0;0;1;0.2;
26/01/25 13:52;26;13;B206;FL220;T3;Zone_C;S-23;sorting;;4.6;44.8;1;0;0;0;1;;
26/01/25 13:56;26;13;B206;FL220;T3;Zone_C;S-09;transport;1.55;2.7;50.2;1;0;0;0;1;;1.1
26/01/25 19:44;26;19;B207;FL120;T2;Zone_C;C-02;checkin;1.48;4.7;51.0;1;0;0;0;1;;0.3
26/01/25 19:48;26;19;B207;FL120;T2;Zone_C;S-12;screening;;5.1;45.5;1;0;0;0;1;1.5;
26/01/25 19:54;26;19;B207;FL120;T2;Zone_C;S-22;sorting;;2.8;42.0;1;0;0;0;1;;
26/01/25 19:58;26;19;B207;FL120;T2;Zone_C;S-09;transport;1.91;6.1;56.5;1;0;0;0;1;;1.5
26/01/25 12:40;26;12;B208;FL104;T3;Zone_A;C-01;checkin;1.43;5.4;46.4;1;0;0;1;1;;0.1
26/01/25 12:45;26;12;B208;FL104;T3;Zone_A;S-13;screening;;5.1;48.8;1;0;0;1;1;1.3;
26/01/25 12:50;26;12;B208;FL104;T3;Zone_A;S-23;sorting;;3.3;45.9;1;0;0;1;0;;
26/01/25 12:55;26;12;B208;FL104;T3;Zone_A;S-09;transport;1.73;6.7;57.9;1;0;0;1;1;;0.1
27/01/25 09:30;27;9;B209;FL150;T3;Zone_C;C-01;checkin;1.54;4.5;47.2;1;0;0;0;1;;0.3
27/01/25 09:34;27;9;B209;FL150;T3;Zone_C;S-13;screening;;3.6;48.7;1;0;0;0;1;0.7;
27/01/25 09:40;27;9;B209;FL150;T3;Zone_C;S-21;sorting;;3.4;44.8;1;0;0;0;1;;
27/01/25 09:46;27;9;B209;FL150;T3;Zone_C;S-02;transport;1.76;2.9;49.4;1;0;0;0;1;;1.3
27/01/25 08:33;27;8;B210;FL115;T1;Zone_B;C-01;checkin;1.71;4.1;44.3;1;0;0;1;1;;0.5
27/01/25 08:38;27;8;B210;FL115;T1;Zone_B;S-11;screening;;3.5;51.4;1;0;1;1;1;2.3;
27/01/25 08:43;27;8;B210;FL115;T1;Zone_B;S-22;sorting;;3.0;47.7;1;0;1;1;1;;
27/01/25 08:49;27;8;B210;FL115;T1;Zone_B;S-09;transport;1.96;7.4;58.9;1;0;1;1;1;;1.5
27/01/25 08:50;27;8;B211;FL140;T3;Zone_B;C-01;checkin;1.56;4.7;50.6;1;0;1;1;0;;0.0
27/01/25 08:54;27;8;B211;FL140;T3;Zone_B;S-12;screening;;4.2;45.9;1;0;1;1;1;0.4;
27/01/25 09:00;27;9;B211;FL140;T3;Zone_B;S-22;sorting;;4.9;42.6;1;0;0;1;1;;
27/01/25 09:06;27;9;B211;FL140;T3;Zone_B;S-02;transport;1.67;5.3;44.5;1;0;1;1;1;;0.7
27/01/25 15:24;27;15;B212;FL115;T2;Zone_C;S-02;transport;1.58;4.5;50.9;1;0;0;0;1;;0.6
27/01/25 15:29;27;15;B212;FL115;T2;Zone_C;S-12;screening;;3.8;47.5;1;0;0;0;1;0.4;
27/01/25 15:36;27;15;B212;FL115;T2;Zone_C;S-22;sorting;;4.9;47.8;1;0;0;0;1;;
27/01/25 15:39;27;15;B212;FL115;T2;Zone_C;S-09;transport;1.71;6.3;58.7;1;0;0;0;0;;1.0
27/01/25 06:25;27;6;B213;FL104;T1;Zone_B;C-02;checkin;1.25;5.5;50.4;1;0;1;1;1;;0.4
27/01/25 06:28;27;6;B213;FL104;T1;Zone_B;S-11;screening;;3.4;50.1;1;0;1;1;1;2.1;
27/01/25 06:32;27;6;B213;FL104;T1;Zone_B;S-22;sorting;;2.9;49.8;1;0;0;1;1;;
27/01/25 06:36;27;6;B213;FL104;T1;Zone_B;S-09;transport;1.5;3.3;50.6;1;0;1;1;1;;0.6
27/01/25 08:14;27;8;B214;FL200;T2;Zone_C;C-02;checkin;1.2;2.7;48.7;1;0;0;0;1;;0.5
27/01/25 08:16;27;8;B214;FL200;T2;Zone_C;S-11;screening;;4.7;48.2;1;0;0;0;1;0.3;
27/01/25 08:19;27;8;B214;FL200;T2;Zone_C;S-23;sorting;;3.9;51.2;1;0;0;0;1;;
27/01/25 08:21;27;8;B214;FL200;T2;Zone_C;S-09;transport;1.9;7.8;56.2;1;0;0;0;1;;1.5
27/01/25 21:58;27;21;B215;FL104;T1;Zone_A;C-02;checkin;1.48;5.3;43.4;1;0;0;0;1;;0.3
27/01/25 22:02;27;22;B215;FL104;T1;Zone_A;S-12;screening;;3.1;50.6;1;0;0;0;1;1.7;
27/01/25 22:06;27;22;B215;FL104;T1;Zone_A;S-21;sorting;;3.9;42.2;1;0;0;0;1;;
27/01/25 22:12;27;22;B215;FL104;T1;Zone_A;S-03;transport;1.95;5.0;48.8;1;0;0;0;1;;0.2
27/01/25 06:17;27;6;B216;FL150;T3;Zone_B;S-01;transport;1.57;4.8;46.6;1;0;0;0;1;;0.3
27/01/25 06:22;27;6;B216;FL150;T3;Zone_B;S-13;screening;;3.0;49.1;1;0;0;0;1;0.1;
27/01/25 06:25;27;6;B216;FL150;T3;Zone_B;S-21;sorting;;4.3;50.6;1;0;0;0;1;;
27/01/25 06:30;27;6;B216;FL150;T3;Zone_B;S-03;transport;1.63;2.7;50.5;1;0;0;0;1;;0.4
28/01/25 07:06;28;7;B217;FL110;T1;Zone_A;C-01;checkin;1.44;5.4;47.1;1;0;0;0;0;;0.2
28/01/25 07:10;28;7;B217;FL110;T1;Zone_A;S-11;screening;;5.4;49.5;1;0;0;0;1;0.9;
28/01/25 07:16;28;7;B217;FL110;T1;Zone_A;S-22;sorting;;3.0;45.3;1;0;0;0;1;;
28/01/25 07:19;28;7;B217;FL110;T1;Zone_A;S-09;transport;1.85;6.9;56.2;1;0;0;0;1;;0.1
28/01/25 12:18;28;12;B218;FL170;T3;Zone_B;C-02;checkin;1.71;4.1;44.3;1;0;0;0;1;;0.4
28/01/25 12:23;28;12;B218;FL170;T3;Zone_B;S-12;screening;;3.6;46.4;1;0;0;0;1;1.9;
28/01/25 12:30;28;12;B218;FL170;T3;Zone_B;S-23;sorting;;5.1;47.5;1;0;0;0;1;;
28/01/25 12:36;28;12;B218;FL170;T3;Zone_B;S-09;transport;1.81;3.2;49.5;1;0;0;0;1;;0.4
28/01/25 08:25;28;8;B219;FL200;T1;Zone_C;C-01;checkin;1.77;2.9;46.1;1;0;1;1;1;;0.2
28/01/25 08:27;28;8;B219;FL200;T1;Zone_C;S-13;screening;;4.1;49.3;1;0;1;1;1;0.6;
28/01/25 08:31;28;8;B219;FL200;T1;Zone_C;S-21;sorting;;3.0;47.1;1;0;1;1;1;;
28/01/25 08:33;28;8;B219;FL200;T1;Zone_C;S-01;transport;1.68;5.1;46.4;1;0;1;1;1;;1.3
28/01/25 19:06;28;19;B220;FL170;T3;Zone_C;S-01;transport;1.57;2.5;44.4;1;0;0;0;1;;1.0
28/01/25 19:10;28;19;B220;FL170;T3;Zone_C;S-12;screening;;4.1;45.8;1;0;0;0;1;1.5;
28/01/25 19:17;28;19;B220;FL170;T3;Zone_C;S-21;sorting;;3.8;43.7;1;0;0;0;1;;
28/01/25 19:21;28;19;B220;FL170;T3;Zone_C;S-09;transport;1.55;6.9;58.9;0;0;0;0;1;;1.1
28/01/25 16:50;28;16;B221;FL101;T1;Zone_A;S-01;transport;1.62;3.0;48.0;1;0;0;1;1;;0.6
28/01/25 16:53;28;16;B221;FL101;T1;Zone_A;S-12;screening;;4.3;50.6;1;0;0;1;1;2.1;
28/01/25 16:56;28;16;B221;FL101;T1;Zone_A;S-22;sorting;;3.5;49.3;1;0;0;1;1;;
28/01/25 16:58;28;16;B221;FL101;T1;Zone_A;S-02;transport;1.67;3.8;49.3;1;0;0;1;1;;1.2
28/01/25 08:21;28;8;B222;FL150;T2;Zone_C;C-01;checkin;1.56;2.9;48.7;1;0;0;0;1;;0.4
28/01/25 08:23;28;8;B222;FL150;T2;Zone_C;S-12;screening;;4.5;45.0;1;0;0;0;1;0.5;
28/01/25 08:30;28;8;B222;FL150;T2;Zone_C;S-21;sorting;;2.6;50.4;1;0;0;0;0;;
28/01/25 08:34;28;8;B222;FL150;T2;Zone_C;S-09;transport;1.67;4.7;46.0;1;0;0;0;1;;1.5
28/01/25 14:31;28;14;B223;FL104;T3;Zone_A;C-02;checkin;1.55;4.9;45.9;1;0;0;0;1;;0.2
28/01/25 14:35;28;14;B223;FL104;T3;Zone_A;S-13;screening;;3.4;42.0;1;0;0;0;1;0.1;
28/01/25 14:40;28;14;B223;FL104;T3;Zone_A;S-23;sorting;;4.9;48.5;1;0;0;0;1;;
28/01/25 14:43;28;14;B223;FL104;T3;Zone_A;S-01;transport;1.79;5.2;46.6;1;0;0;0;0;;0.3
28/01/25 06:10;28;6;B224;FL150;T3;Zone_B;S-09;transport;1.57;4.8;43.2;1;0;0;0;1;;0.5
28/01/25 06:17;28;6;B224;FL150;T3;Zone_B;S-13;screening;;4.2;47.5;1;0;0;0;1;1.1;
28/01/25 06:23;28;6;B224;FL150;T3;Zone_B;S-21;sorting;;5.1;50.4;1;0;0;0;1;;
28/01/25 06:26;28;6;B224;FL150;T3;Zone_B;S-09;transport;1.81;7.2;58.4;0;0;0;0;1;;1.3
29/01/25 18:17;29;18;B225;FL220;T1;Zone_C;C-02;checkin;1.29;4.1;46.3;1;0;0;0;1;;0.3
29/01/25 18:19;29;18;B225;FL220;T1;Zone_C;S-12;screening;;3.6;42.8;1;0;0;0;1;1.4;
29/01/25 18:26;29;18;B225;FL220;T1;Zone_C;S-22;sorting;;4.4;51.5;1;0;0;0;1;;
29/01/25 18:29;29;18;B225;FL220;T1;Zone_C;S-03;transport;1.77;3.7;51.9;1;0;0;0;1;;0.5
29/01/25 15:36;29;15;B226;FL155;T3;Zone_B;C-01;checkin;1.31;3.5;44.2;1;0;0;0;1;;0.3
29/01/25 15:38;29;15;B226;FL155;T3;Zone_B;S-11;screening;;4.3;43.7;1;0;0;0;1;1.9;
29/01/25 15:41;29;15;B226;FL155;T3;Zone_B;S-21;sorting;;3.3;49.4;1;0;0;0;1;;
29/01/25 15:46;29;15;B226;FL155;T3;Zone_B;S-01;transport;1.62;3.2;43.2;1;0;0;0;1;;1.3
29/01/25 10:46;29;10;B227;FL110;T1;Zone_A;S-09;transport;1.58;5.4;48.5;1;0;0;0;1;;0.3
29/01/25 10:49;29;10;B227;FL110;T1;Zone_A;S-11;screening;;4.3;50.5;1;0;0;0;1;0.5;
29/01/25 10:53;29;10;B227;FL110;T1;Zone_A;S-21;sorting;;2.8;49.3;1;1;0;0;1;;
29/01/25 10:59;29;10;B227;FL110;T1;Zone_A;S-03;transport;1.76;4.3;46.4;1;0;0;0;1;;0.1
29/01/25 14:34;29;14;B228;FL200;T1;Zone_B;S-02;transport;1.75;2.6;48.3;1;0;0;0;1;;1.4
29/01/25 14:39;29;14;B228;FL200;T1;Zone_B;S-13;screening;;4.8;46.8;1;0;0;0;1;2.4;
29/01/25 14:46;29;14;B228;FL200;T1;Zone_B;S-22;sorting;;3.8;46.7;1;0;0;0;1;;
29/01/25 14:52;29;14;B228;FL200;T1;Zone_B;S-03;transport;1.85;2.8;51.0;1;0;0;0;1;;1.1
29/01/25 13:02;29;13;B229;FL120;T2;Zone_C;C-01;checkin;1.7;3.1;43.0;1;0;0;0;1;;0.0
29/01/25 13:05;29;13;B229;FL120;T2;Zone_C;S-13;screening;;5.4;51.4;1;0;0;0;0;1.3;
29/01/25 13:10;29;13;B229;FL120;T2;Zone_C;S-22;sorting;;3.1;46.3;1;0;0;0;1;;
29/01/25 13:16;29;13;B229;FL120;T2;Zone_C;S-09;transport;1.7;5.5;47.3;1;0;0;0;1;;1.3
29/01/25 06:03;29;6;B230;FL101;T1;Zone_C;C-01;checkin;1.76;4.9;46.1;1;0;0;1;1;;0.0
29/01/25 06:08;29;6;B230;FL101;T1;Zone_C;S-11;screening;;2.6;45.2;1;0;1;1;0;1.8;
29/01/25 06:15;29;6;B230;FL101;T1;Zone_C;S-21;sorting;;3.5;51.7;1;0;0;1;1;;
29/01/25 06:21;29;6;B230;FL101;T1;Zone_C;S-09;transport;1.79;3.4;48.6;1;0;1;1;1;;1.0
29/01/25 09:52;29;9;B231;FL110;T1;Zone_C;S-01;transport;1.92;2.9;44.0;1;0;0;0;1;;1.3
29/01/25 09:57;29;9;B231;FL110;T1;Zone_C;S-12;screening;;3.4;42.0;1;0;0;0;1;1.8;
29/01/25 10:04;29;10;B231;FL110;T1;Zone_C;S-22;sorting;;2.9;51.9;1;0;0;0;1;;
29/01/25 10:10;29;10;B231;FL110;T1;Zone_C;S-09;transport;1.52;5.0;50.2;1;0;0;0;1;;0.3
29/01/25 09:20;29;9;B232;FL160;T3;Zone_C;S-03;transport;1.9;4.2;45.5;1;0;0;0;1;;1.1
29/01/25 09:25;29;9;B232;FL160;T3;Zone_C;S-13;screening;;4.0;50.3;1;0;0;0;1;2.1;
29/01/25 09:32;29;9;B232;FL160;T3;Zone_C;S-23;sorting;;3.9;49.9;1;0;0;0;1;;
29/01/25 09:38;29;9;B232;FL160;T3;Zone_C;S-02;transport;1.82;3.3;48.4;1;0;0;0;1;;1.0
30/01/25 17:35;30;17;B233;FL210;T3;Zone_C;S-09;transport;1.66;6.9;55.1;1;1;1;0;1;;0.1
30/01/25 17:39;30;17;B233;FL210;T3;Zone_C;S-11;screening;;5.4;50.8;1;0;0;0;1;1.5;
30/01/25 17:45;30;17;B233;FL210;T3;Zone_C;S-21;sorting;;2.9;47.0;1;0;0;0;1;;
30/01/25 17:47;30;17;B233;FL210;T3;Zone_C;S-03;transport;1.83;3.5;45.8;1;0;0;0;1;;1.2
30/01/25 08:30;30;8;B234;FL155;T3;Zone_C;C-02;checkin;1.68;4.0;50.5;1;0;0;0;1;;0.1
30/01/25 08:32;30;8;B234;FL155;T3;Zone_C;S-12;screening;;5.1;51.0;1;0;0;0;1;2.0;
30/01/25 08:36;30;8;B234;FL155;T3;Zone_C;S-22;sorting;;4.5;48.2;1;1;1;0;1;;
30/01/25 08:38;30;8;B234;FL155;T3;Zone_C;S-02;transport;1.64;4.0;42.9;1;0;0;0;1;;0.8
30/01/25 10:00;30;10;B235;FL120;T2;Zone_A;C-02;checkin;1.31;3.0;45.7;1;0;0;0;1;;0.2
30/01/25 10:05;30;10;B235;FL120;T2;Zone_A;S-11;screening;;5.1;50.7;1;0;0;0;1;1.9;
30/01/25 10:10;30;10;B235;FL120;T2;Zone_A;S-22;sorting;;4.7;45.4;1;1;1;0;1;;
30/01/25 10:12;30;10;B235;FL120;T2;Zone_A;S-01;transport;1.58;3.8;43.9;1;0;0;0;1;;0.5
30/01/25 21:47;30;21;B236;FL200;T3;Zone_C;C-01;checkin;1.29;4.2;48.3;1;0;0;0;1;;0.4
30/01/25 21:50;30;21;B236;FL200;T3;Zone_C;S-11;screening;;3.4;42.6;1;0;0;0;1;1.1;
30/01/25 21:55;30;21;B236;FL200;T3;Zone_C;S-23;sorting;;3.5;47.0;1;0;0;0;1;;
30/01/25 22:01;30;22;B236;FL200;T3;Zone_C;S-02;transport;1.88;5.0;50.1;1;0;0;0;1;;1.0
30/01/25 20:23;30;20;B237;FL104;T3;Zone_B;S-02;transport;1.52;4.2;45.8;1;0;0;0;1;;0.6
